"source","title","author","genre","price_usd","rating","ratings_count","year","language"
"iTunes Store","Sweet Adventure","Tamie Dearen","adventure",3.99,4.5,31,NA,NA
"iTunes Store","Dragon Quest: The Adventure of Dai, Vol. 6","Riku Sanjo","adventure",19.99,NA,NA,NA,NA
"iTunes Store","Elevator Shaft: An Erotic Adventure","Victoria Rush","adventure",3.99,4,21,NA,NA
"iTunes Store","Gina's Journey to Giraffe Adventure World","Aleksandra Schmidt","adventure",0,4,104,NA,NA
"iTunes Store","Threescoop's Snowy Adventure","Nahyeon Kim","adventure",0,4,81,NA,NA
"iTunes Store","The Gay Adventure","Richard Bird","adventure",0,3.5,14,NA,NA
"iTunes Store","A Magnolia Adventure","Anne-Marie Meyer","adventure",8.99,4.5,44,NA,NA
"iTunes Store","Lady Alexandra's Excellent Adventure","Sophie Barnes","adventure",1.99,4.5,84,NA,NA
"iTunes Store","Adventure Capitalist","Jim Rogers","adventure",12.99,4,17,NA,NA
"iTunes Store","The Astonishing Adventure of Jane Smith","Patricia Wentworth","adventure",0.99,5,17,NA,NA
"iTunes Store","Outpost- A LitRPG Adventure","Terry W. Ervin II","adventure",0,4,39,NA,NA
"iTunes Store","The Caterpillar Adventure","Philip Hunt","adventure",0,4,15,NA,NA
"iTunes Store","Pete the Cat: Big Easter Adventure","James Dean & Kimberly Dean","adventure",6.99,4,128,NA,NA
"iTunes Store","The Surgeon (Word War II Naval Adventure)","J.E. Macdonnell","adventure",3.99,4.5,5,NA,NA
"iTunes Store","Flat Stanley: His Original Adventure!","Jeff Brown","adventure",6.99,4,302,NA,NA
"iTunes Store","George's Energy Adventure","North American Young Generation in Nuclear","adventure",0,4.5,128,NA,NA
"iTunes Store","Izzy's Ukulele Adventure","Mollycules","adventure",0.99,4,1659,NA,NA
"iTunes Store","My Hairiest Adventure (Goosebumps #26)","R. L. Stine","adventure",3.99,5,7,NA,NA
"iTunes Store","The Mystery of Adventure Island","Paul Moxham","adventure",0,NA,NA,NA,NA
"iTunes Store","Miss Hastings' Excellent London Adventure","Cheryl Bolen","adventure",3.99,4,189,NA,NA
"iTunes Store","Stanley's Christmas Adventure","Jeff Brown","adventure",4.99,4,33,NA,NA
"iTunes Store","The Uncommon Marriage Adventure","Tony Dungy & Lauren Dungy","adventure",13.99,NA,NA,NA,NA
"iTunes Store","Adventure According to Humphrey","Betty G. Birney","adventure",7.99,4.5,113,NA,NA
"iTunes Store","Home Bear's Adventure","Dojit Games","adventure",0,4.5,27,NA,NA
"iTunes Store","Prayer, the Great Adventure","Dr. David Jeremiah","adventure",8.99,5,15,NA,NA
"iTunes Store","Angela's Christmas Adventure","Clara Benson","adventure",0.99,4.5,40,NA,NA
"iTunes Store","Adventure Comics (1938-) #396","Cary Bates, Bob Kanigher, Kurt Schaffenberger & Win Mortimer","adventure",1.99,NA,NA,NA,NA
"iTunes Store","The Adventure of English","Melvyn Bragg","adventure",10.99,4.5,7,NA,NA
"iTunes Store","The Adventure of the Blue Carbuncle (With Audio)","Arthur Conan Doyle","adventure",0,4.5,74,NA,NA
"iTunes Store","The Cutthroat","Clive Cussler & Justin Scott","adventure",9.99,4.5,289,NA,NA
"iTunes Store","Mr Wilman’s Motoring Adventure","Andy Wilman","adventure",14.99,5,34,NA,NA
"iTunes Store","Warriors: Winds of Change (Full-Color Adventure)","Erin Hunter","adventure",13.99,4.5,103,NA,NA
"iTunes Store","Ladyboy: An Erotic Adventure","Victoria Rush","adventure",3.99,NA,NA,NA,NA
"iTunes Store","Semester Aboard: An Urban Fantasy Adventure","Elizabeth Kirke","adventure",0,4.5,245,NA,NA
"iTunes Store","The Adventure Time Encyclopaedia (Encyclopedia)","Martin Olson, Mahendra Singh, Tony Millionaire, Celeste Moreno, Renee French, Aisleen Romano, Sean Tejaratchi & Pendleton Ward","adventure",9.99,4.5,54,NA,NA
"iTunes Store","Marley: Marley's Big Adventure","John Grogan","adventure",5.99,3.5,43,NA,NA
"iTunes Store","Centurion: A Post-Apocalyptic Adventure","M.G. Herron","adventure",0.99,NA,NA,NA,NA
"iTunes Store","The Hotwife Adventure Prologue","Karly Violet","adventure",0,4,16,NA,NA
"iTunes Store","Pirate's Bounty: A Time Travel Adventure","Victoria Rush","adventure",0,NA,NA,NA,NA
"iTunes Store","Shadow Gambit: LitRPG Adventure Fantasy","Adam Drake","adventure",0,NA,NA,NA,NA
"iTunes Store","Revenant- A Jake Crowley Adventure","David Wood & Alan Baxter","adventure",4.99,4,50,NA,NA
"iTunes Store","The Adventure Zone: Here There Be Gerblins","Clint McElroy, Griffin McElroy, Justin McElroy & Travis McElroy","adventure",12.99,5,223,NA,NA
"iTunes Store","The Taken: A Missing Persons Mystery Adventure","A.J. Scudiere","adventure",7.99,5,6,NA,NA
"iTunes Store","The Fox and the Girl: Books 1–3 – A Tween-to-Young Adult Fantasy Adventure","Jonathan Kuiper","adventure",0,NA,NA,NA,NA
"iTunes Store","Goodnight, Adventure Bay! (PAW Patrol) (Enhanced Edition)","Nickelodeon Publishing","adventure",1.99,3.5,129,NA,NA
"iTunes Store","Changeling- A Jade Ihara Adventure","David Wood & Sean Ellis","adventure",3.99,4.5,20,NA,NA
"iTunes Store","Bertie Bear's Big Adventure","Peter Fogarty","adventure",0,5,7,NA,NA
"iTunes Store","Harry Truman's Excellent Adventure","Matthew Algeo","adventure",12.99,4,21,NA,NA
"iTunes Store","Joshua’s Big Train Adventure","Sheila Raya","adventure",0,NA,NA,NA,NA
"iTunes Store","The Adventure of the Cardboard Box","Arthur Conan Doyle","adventure",0,4,63,NA,NA
"iTunes Store","Pete And Eliza’s Interactive Adventure","Edward Mark Fitzgerald","adventure",0,NA,NA,NA,NA
"iTunes Store","Blood Codex- A Jake Crowley Adventure","David Wood & Alan Baxter","adventure",2.99,4,82,NA,NA
"iTunes Store","Those Amazing Dogs: African River Adventure","Edwin Fenne","adventure",0.99,4,35,NA,NA
"iTunes Store","The Idiot Girls' Action-Adventure Club","Laurie Notaro","adventure",11.99,4,45,NA,NA
"iTunes Store","El Dorado, an adventure of the Scarlet Pimpernel","Baroness Emma Orczy","adventure",0,4.5,37,NA,NA
"iTunes Store","The Adventures of Sherlock Holmes","Arthur Conan Doyle","adventure",0,4.5,11758,NA,NA
"iTunes Store","My Dirty Janitor Book 1: Chinned: An Oral Sex Adventure","Toni Mozzie","adventure",0,3.5,7,NA,NA
"iTunes Store","Primitive- A Bones Bonebrake Adventure","David Wood","adventure",2.99,4.5,37,NA,NA
"iTunes Store","The Strange Adventure of a Broke Mercenary (Light Novel) Vol. 1","Mine & peroshi","adventure",9.99,4.5,69,NA,NA
"iTunes Store","My Lesbian Experiment - An Erotic First Time Lesbian Adventure","Emily Fawn","adventure",0.99,4.5,9,NA,NA
"iTunes Store","Fleet Destroyer (A World War 2 Naval Adventure)","J.E. Macdonnell","adventure",3.99,NA,NA,NA,NA
"iTunes Store","Warriors: The Rise of Scourge: Warriors Full-Color Adventure","Erin Hunter","adventure",11.99,4.5,77,NA,NA
"iTunes Store","Secret of the Mine: A Minecraft Adventure Book","Josh Sadoff","adventure",0.99,4,1977,NA,NA
"iTunes Store","My First Piano Adventure: Lesson Book A with CD","Nancy Faber & Randall Faber","adventure",7.99,3,9,NA,NA
"iTunes Store","Warriors: A Thief in ThunderClan (Full-Color Adventure)","Erin Hunter","adventure",13.99,4.5,82,NA,NA
"iTunes Store","Gears of a Mad God: A Steampunk Lovecraft Adventure","Brent Nichols","adventure",0,4,47,NA,NA
"iTunes Store","Ollie's Big Adventure","Maggie Testa","adventure",NA,NA,NA,NA,NA
"iTunes Store","Molly Moon's Hypnotic Time Travel Adventure","Georgia Byng","adventure",8.99,4.5,52,NA,NA
"iTunes Store","The Awakening: An Epic Fantasy Dragon Adventure","Jenna Elizabeth Johnson","adventure",7.99,4.5,112,NA,NA
"iTunes Store","Zeus Is Dead: A Monstrously Inconvenient Adventure","Michael G. Munz","adventure",4.99,3.5,21,NA,NA
"iTunes Store","LEGO Friends: Jungle Adventure (Chapter Book #6)","Cathy Hapka","adventure",2.99,4.5,39,NA,NA
"iTunes Store","The Ascending: An Epic Fantasy Dragon Adventure","Jenna Elizabeth Johnson","adventure",7.99,4.5,80,NA,NA
"iTunes Store","Taken By Pirates (An Erotic Pirate Adventure)","Virginia Wade","adventure",2.99,3.5,8,NA,NA
"iTunes Store","The Beginning: An Epic Fantasy Dragon Adventure","Jenna Elizabeth Johnson","adventure",6.99,4.5,104,NA,NA
"iTunes Store","The Adventure Zone: Petals to the Metal","Clint McElroy, Griffin McElroy, Travis McElroy & Justin McElroy","adventure",12.99,5,71,NA,NA
"iTunes Store","Away Boarders! (A World War 2 Naval Adventure)","J.E. Macdonnell","adventure",3.99,4.5,5,NA,NA
"iTunes Store","The Adventure of the Egyptian Tomb","Agatha Christie","adventure",0.99,4.5,19,NA,NA
"iTunes Store","The Scary Adventure Of Molly Tamale","Jared Garcia","adventure",0,4,5,NA,NA
"iTunes Store","The Adventure Zone: The Crystal Kingdom","Clint McElroy, Griffin McElroy, Travis McElroy & Justin McElroy","adventure",12.99,4.5,28,NA,NA
"iTunes Store","Witching Hour: An Ante-Fae Adventure","Yasmine Galenorn","adventure",5.99,4.5,43,NA,NA
"iTunes Store","A Kingdom Keepers Adventure: The Syndrome","Ridley Pearson","adventure",12.99,4.5,37,NA,NA
"iTunes Store","Peppa's Mermaid Adventure (Peppa Pig)","Eone","adventure",2.99,3,16,NA,NA
"iTunes Store","NIV, Adventure Bible, Hardcover, Full Color","Lawrence O. Richards","adventure",14.99,4.5,6,NA,NA
"iTunes Store","The Adventure of the Christmas Pudding","Agatha Christie","adventure",0.99,4.5,60,NA,NA
"iTunes Store","Witching Bones: An Ante-Fae Adventure","Yasmine Galenorn","adventure",5.99,4.5,53,NA,NA
"iTunes Store","The Adventure of the ‘Western Star’","Agatha Christie","adventure",0.99,4,15,NA,NA
"iTunes Store","Charlie Delta Rescue : Hellfire ERT Adventure Romance A Small Town Love Story","Brenda Clemmons","adventure",0,4.5,35,NA,NA
"iTunes Store","Warriors: Graystripe's Adventure: 3 Full-Color Warriors Books in 1","Erin Hunter","adventure",13.99,4.5,268,NA,NA
"iTunes Store","late night poetry","K.B.","poetry",0,4,73,NA,NA
"iTunes Store","Poetry","Edgar Allan Poe","poetry",0,NA,NA,NA,NA
"iTunes Store","Poetry","William Shakespeare","poetry",0,NA,NA,NA,NA
"iTunes Store","Poetry","C. S. Lewis","poetry",0,4.5,6,NA,NA
"iTunes Store","Poetry","Langston Hughes","poetry",0,4.5,10,NA,NA
"iTunes Store","Poetry","John Keats","poetry",0,5,6,NA,NA
"iTunes Store","Romantic Poetry","POETRY WRITER Victoria L. McColley","poetry",0,4,57,NA,NA
"iTunes Store","Dirty Tears","ruby karen","poetry",0,4.5,38,NA,NA
"iTunes Store","Poetry","Oscar Wilde","poetry",0,NA,NA,NA,NA
"iTunes Store","Poetry","T. S. Eliot","poetry",0,4,13,NA,NA
"iTunes Store","The World's Best Poetry, Volume 10","Various Authors","poetry",0,3.5,34,NA,NA
"iTunes Store","Milk and Honey","Rupi Kaur","poetry",9.99,5,11213,NA,NA
"iTunes Store","POETRY: A Day in the Life of a 5th Grader","Margaret Walker","poetry",0,NA,NA,NA,NA
"iTunes Store","I Got Drunk and then Poetry","Mark Petersen","poetry",0,4,731,NA,NA
"iTunes Store","Poetry","William Carlos Williams","poetry",0,NA,NA,NA,NA
"iTunes Store","Poems For The Moon: Vol 1","J.R. Rogue","poetry",0,4,397,NA,NA
"iTunes Store","The Sun and Her Flowers","Rupi Kaur","poetry",1.99,4.5,1996,NA,NA
"iTunes Store","Poetry","Trinity","poetry",0,4,192,NA,NA
"iTunes Store","Poetry","Fernando Pessoa","poetry",0,NA,NA,NA,NA
"iTunes Store","The Book of American Negro Poetry","James Weldon Johnson","poetry",0,4.5,9,NA,NA
"iTunes Store","Poems","Emily Dickinson","poetry",0,4,598,NA,NA
"iTunes Store","Intoxicated Poems","Vaidehi Kanathe","poetry",0,4,42,NA,NA
"iTunes Store","Indian Poetry","Edwin Arnold","poetry",0,NA,NA,NA,NA
"iTunes Store","Aesthetic Poetry","Walter Pater","poetry",0,4,6,NA,NA
"iTunes Store","Georgian Poetry 1911-12","Various Authors","poetry",0,NA,NA,NA,NA
"iTunes Store","Six Centuries of English Poetry","James Baldwin","poetry",0,3.5,17,NA,NA
"iTunes Store","Poetry for My Mother","Elizabeth Agiantritis","poetry",0.99,4.5,108,NA,NA
"iTunes Store","Second Grade Poetry - 2BS","Cindy Herren","poetry",0,NA,NA,NA,NA
"iTunes Store","The Poetry of Pablo Neruda","Pablo Neruda","poetry",2.99,NA,NA,NA,NA
"iTunes Store","The Trouble with Poetry","Billy Collins","poetry",10.99,4,18,NA,NA
"iTunes Store","Self Love Poetry","Melody Godfred","poetry",9.99,4.5,18,NA,NA
"iTunes Store","Ukrainian Poetry","HRYHORY SKOVORODA, Taras Shevchenko, Yevhen Hrebinka, Semen Hulak-Artemovsky, IVAN FRANKO, LESIA UKRAINKA, OLENA TELIHA, VOLODYMYR SOSYURA, PAVLO TYCHYNA, MYKOLA ZEROV & MYKHAYLO DRAY-KHMARA","poetry",0,5,8,NA,NA
"iTunes Store","Modern British Poetry","Louis Untermeyer","poetry",0,NA,NA,NA,NA
"iTunes Store","The Complete Poetry of Walt Whitman","Walt Whitman","poetry",1.99,NA,NA,NA,NA
"iTunes Store","Targeted individuals the revolution of poetry","Laura Patricia Kearney","poetry",0,NA,NA,NA,NA
"iTunes Store","Poetry Analysis: Elements of Literature","Nicholas P. Markellos","poetry",0,2.5,7,NA,NA
"iTunes Store","The Poetry of Architecture","John Ruskin","poetry",0,NA,NA,NA,NA
"iTunes Store","Pizza, Pigs, and Poetry","Jack Prelutsky","poetry",6.99,3.5,24,NA,NA
"iTunes Store","John Bunyan's Poetry","John Bunyan","poetry",0.99,5,6,NA,NA
"iTunes Store","The Poetry of Gaming","Austin Justice Roberts, Emma P. Roberts & Hannah Mary Roberts","poetry",0,4,9,NA,NA
"iTunes Store","Collection of English Poetry","William Blake, Elizabeth Barrett Browning, Robert Browning, G. G. Lord Byron, John Keats, William Shakespeare, Percy Bysshe Shelley, Alfred Lord Tennyson, William Wordsworth & W. B. Yeats","poetry",9.99,4.5,12,NA,NA
"iTunes Store","Thru the Bible Vol. 16: Poetry (Job)","J. Vernon McGee","poetry",0.99,NA,NA,NA,NA
"iTunes Store","The Collected Poetry of Nikki Giovanni","Nikki Giovanni","poetry",15.99,3.5,7,NA,NA
"iTunes Store","The Selected Poetry Of Yehuda Amichai","Yehuda Amichai","poetry",12.99,NA,NA,NA,NA
"iTunes Store","Tennyson's Life and Poetry","Eugene Parsons","poetry",0,NA,NA,NA,NA
"iTunes Store","The Essential Romantic Poetry Collection","Robert Browning, John Keats, Robert Burns & Lord Byron","poetry",5.99,NA,NA,NA,NA
"iTunes Store","The Lord's Bouquet Poetry Devotionals","POETRY WRITER Victoria L. McColley","poetry",0,NA,NA,NA,NA
"iTunes Store","The Way Forward","Yung Pueblo","poetry",9.99,5,54,NA,NA
"iTunes Store","The World's Best Poetry, Volume 4","Bliss Carman","poetry",0,NA,NA,NA,NA
"iTunes Store","Aristotle on the art of poetry","Ingram Bywater","poetry",0,4,20,NA,NA
"iTunes Store","Delphi Poetry Anthology: The World's Greatest Poems","Homer, William Shakespeare, John Keats & Delphi Classics","poetry",0.99,NA,NA,NA,NA
"iTunes Store","The Art of Poetry","Shira Wolosky","poetry",23.99,NA,NA,NA,NA
"iTunes Store","The World's Best Poetry, Volume 8","Bliss Carman","poetry",0,NA,NA,NA,NA
"iTunes Store","99 The Assassination of Dark Poetry","Anthony Brooks","poetry",0.99,NA,NA,NA,NA
"iTunes Store","American Poetry, 1922","Conrad Aiken","poetry",0,NA,NA,NA,NA
"iTunes Store","The Selected Poetry of Rainer Maria Rilke","Rainer Maria Rilke, Stephen Mitchell & Robert Hass","poetry",3.99,NA,NA,NA,NA
"iTunes Store","Romantic Poetry: 150 Poems for Love and Romance","Emily Browning","poetry",0.99,NA,NA,NA,NA
"iTunes Store","How to Read Poetry Like a Professor","Thomas C. Foster","poetry",11.99,NA,NA,NA,NA
"iTunes Store","The Poetry Of Robert Browning","Stopford Augustus Brooke","poetry",0,4,7,NA,NA
"iTunes Store","A Century of Poetry in The New Yorker","New Yorker Magazine Inc & Kevin Young","poetry",19.99,NA,NA,NA,NA
"iTunes Store","Poetry of Edgar Allan Poe (With Audio)","Edgar Allan Poe","poetry",0.99,NA,NA,NA,NA
"iTunes Store","Animal Rights Poetry: 25 Inspirational Animal Poems Vol 1","Jenny Moxham","poetry",0,4,19,NA,NA
"iTunes Store","Poetic Digital Storytelling: Transforming Poetry into Artistic Digital Presentations","Mike Mural","poetry",0,NA,NA,NA,NA
"iTunes Store","The Complete Poetry of John Keats","John Keats","poetry",1.99,NA,NA,NA,NA
"iTunes Store","The Humorous Poetry of the English Language; from Chaucer to Saxe","James Parton","poetry",0,NA,NA,NA,NA
"iTunes Store","The Triggering Town: Lectures and Essays on Poetry and Writing","Richard Hugo","poetry",10.99,NA,NA,NA,NA
"iTunes Store","Selections from American poetry, with special reference to Poe, Longfellow, Lowell and Whittier","Margaret Spraque Carhart","poetry",0,NA,NA,NA,NA
"iTunes Store","The Preface to Aristotle's Art of Poetry","André Dacier","poetry",0,NA,NA,NA,NA
"iTunes Store","The Kiltartan Poetry Book; prose translations from the Irish","Lady Gregory","poetry",0,NA,NA,NA,NA
"iTunes Store","The Satires, Epistles, and Art of Poetry","Horace","poetry",0,NA,NA,NA,NA
"iTunes Store","William Shakespeare: The Complete Works (37 Plays, 160 Sonnets and 5 Poetry Books+Free AudioBooks+Illustrated+Active Table of Contents)","William Shakespeare","poetry",0.99,NA,NA,NA,NA
"iTunes Store","Gothic Poetry: A Collection of Dark Poems","Gisele T. Siegmund","poetry",0.99,NA,NA,NA,NA
"iTunes Store","Ezra Pound: His Metric and Poetry","Thomas Stearns Eliot","poetry",0,NA,NA,NA,NA
"iTunes Store","Poetry for Kids: William Shakespeare","William Shakespeare & Dr. Marguerite Tassi Ph.D","poetry",9.99,NA,NA,NA,NA
"iTunes Store","Power and Conflict Poetry","Geoffrey Kirby, Lauren Woodford, Beth Merrick & Jasmine Grainger","poetry",0,NA,NA,NA,NA
"iTunes Store","APPlied Poetry: Creating and Publishing Multimedia Poetry","Karen Bosch","poetry",0,NA,NA,NA,NA
"iTunes Store","Home Body","Rupi Kaur","poetry",9.99,4.5,517,NA,NA
"iTunes Store","My Song Lyrics: Not a How to Book, But 50 Great Lyrics to Inspire and Entertain Songwriters, Poets, Lyricists, Poetry Lovers, and You (Volume 1)","James Goi Jr.","poetry",0,NA,NA,NA,NA
"iTunes Store","A collection of the best English poetry, by several hands .... In two vol's octavo: [pt.1]","Anonymous","poetry",0,NA,NA,NA,NA
"iTunes Store","The Complete Poetry of Edgar Allan Poe","Edgar Allan Poe, Jay Parini & April Bernard","poetry",5.99,4.5,10,NA,NA
"iTunes Store","Please Love Me at My Worst","Michaela Angemeer","poetry",9.99,4.5,129,NA,NA
"iTunes Store","Pokémon Poetry","Logan Zeman","poetry",0,3.5,44,NA,NA
"iTunes Store","Poetry and Mayhem: An Abi Button Cozy Mystery Romance #2","Lizzie Lewis","poetry",0,4,244,NA,NA
"iTunes Store","A Defence of Poetry and Other Essays","Percy Bysshe Shelley","poetry",0,NA,NA,NA,NA
"iTunes Store","Romantic Poetry","Max I. Fomitchev","poetry",0,3.5,19,NA,NA
